"","ISIN","Country","year","str","PTI","SI","TXT","CTP","cetr_5","diff_c","cetr_5_s","etr_5","diff_e","etr_5_s","ASSETS","LTD","RD","PTI_FOREIGN","ROA","FTSE_ESG_a","ESG","Sector","CAPEX","mean_ROA","n","median_ROA","ctrygrp","PERF","cetr","LEV","RDS","SIZE","FOREIGN","FOR","BTD","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sdg17","sdg","gc","gri","int","report","sdg_total","s_themes","SDG","GC","GRI","INT"
"177","JP3240400006","JP",2016,0.2997,250.0657951,0,29.69871846,134.0043854,0.265100875,59.05966663,-0.033093201,0.266548027,-45.24600034,-0.031646049,3241.927656,21.10578726,0,NA,7.450348663,3,72,"RETAILERS","#Calc",9.188784843,10,7.514036202,"JKT",-1.73843618,0.535876509405904,0.00651025855587445,0,8.08392338742604,0,0,-0.0411036125267828,0,0,1,2,0,2,0,1,0,1,0,0,3,0,5,6,1,0,6,2,0,"report",1,9,"noSDG","GC-member","GRI","no report<IR>"
"178","JP3240400006","JP",2020,0.2974,405.3276201,0,109.1107104,96.5986198,0.302360822,-23.94581442,-0.079598336,0.314975296,-11.43372379,-0.066983862,3968.398362,13.52124103,0,NA,10.26939606,3.1,55,"RETAILERS","#Calc",5.6937699179,10,5.8812420105,"JKT",4.5756261421,0.238322322510782,0.00340722875996389,0,8.28611785701485,0,0,-0.0240382055318021,0,0,1,1,0,2,0,0,0,0,0,0,8,0,5,8,2,7,9,72,0,"report",3,7,"SDG","GC-member","GRI","no report<IR>"
"179","JP3242800005","JP",2016,0.2997,2251.550493,0,760.9224828,706.007515,0.313778822,31.21783212,0.015316434,0.285503475,86.13279995,-0.012958913,44056.4919,22.03056344,2782.800119,NA,5.114850023,2.9,56,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"JKT",-2.16836577976316,0.313565037601846,0.00050005260269032,0.0631643600974049,10.693227996215,0,0,-0.0158718860266875,4,7,7,11,4,3,28,11,4,1,1,5,24,0,85,18,17,131,0,85,0,"report",147,16,"SDG","no GC-member","GRI","no report<IR>"
"180","JP3242800005","JP",2020,0.2974,1220.209891,0,321.6022952,425.8839725,0.301564729,62.99355102,-0.065214216,0.246442684,-41.2881263,-0.120336262,44802.30442,19.6569284,2550.489682,768.8970737,2.77264286,4,80,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"JKT",-8.44761017118421,0.349025176439911,0.000438748154910198,0.0569276450177738,10.7100148550266,1,0.630135093455,-0.00942485155061955,1,0,1,0,2,0,17,4,0,1,2,3,15,0,39,14,18,68,0,8,1,"report",171,12,"SDG","no GC-member","GRI","<IR>"
"181","JP3249600002","JP",2016,0.2997,1272.990871,0,262.6526587,309.8603231,0.199199986,-71.65504089,-0.099109017,0.241451147,-118.8627053,-0.056857856,27914.11638,1.063953297,0,NA,4.442787138,3.2,75,"ELECTRONICS","#Calc",7.28321580276316,38,8.019655121,"JKT",-2.84042866476316,0.243411268814983,3.81152418552752e-05,0,10.236887803294,0,0,-0.010963813623665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"182","JP3249600002","JP",2020,0.2974,1105.985838,0,228.2631515,105.6597495,0.438704339,-223.2604386,0.070470499,0.422031251,-100.6570366,0.053797411,31615.11449,5.704296687,0,NA,3.478771495,2.6,36,"ELECTRONICS","#Calc",11.2202530311842,38,10.49711165,"JKT",-7.74148153618421,0.0955344506861579,0.000180429417353661,0,10.3613905918684,0,0,-0.00323802552257618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"183","JP3258000003","JP",2016,0.2997,1915.636914,0,460.6249463,398.0529895,0.262083968,-176.0633937,-0.036432314,0.236306558,-113.4914369,-0.062209725,20772.70946,96.28847058,0,NA,8.554271382,3.2,83,"BEVERAGES","#Calc",9.06036894222222,9,7.697758787,"JKT",-0.506097560222223,0.207791459117811,0.0046353351624839,0,9.94139535901219,0,0,-0.0188859246514846,0,0,24,0,0,0,4,2,0,0,0,0,2,0,1,3,4,9,6,0,0,"report",10,7,"SDG","GC-member","no GRI","no report<IR>"
"184","JP3258000003","JP",2020,0.2974,934.7137447,0,231.4258995,511.7707141,0.348479008,233.7868464,-0.028229551,0.31274202,-46.55796818,-0.06396654,23820.6495,85.95191418,135.0960045,NA,5.112641278,3.4,64,"BEVERAGES","#Calc",5.46962962911111,9,3.530821676,"JKT",-0.356988351111111,0.547515982301357,0.00360829431540059,0.00567138207125713,10.0783081095401,0,0,-0.0213676321220067,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,"report",10,5,"noSDG","no GC-member","no GRI","no report<IR>"
"185","JP3304200003","JP",2016,0.2997,1537.287302,0,465.4738507,409.7333455,0.292836919,-50.99165885,-0.005422454,0.289120347,4.748846321,-0.009139025,23839.91735,26.04920231,0,873.67424,6.316247579,3.2,74,"MACHINERY & EQUIPMENT","#Calc",6.522207615,12,7.57868823,"JKT",-0.205960036,0.266530104663546,0.00109267167027322,0,10.0791166543109,1,0.568322029892107,-0.0169936031869635,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,2,0,19,0,"report",3,3,"SDG","no GC-member","GRI","no report<IR>"
"186","JP3304200003","JP",2020,0.2974,1534.781878,0,442.3924492,335.1392232,NA,-121.3049072,NA,NA,-14.05168122,NA,34251.95623,50.50716494,0,1372.28499,4.376538527,4.1,92,"MACHINERY & EQUIPMENT","#Calc",6.321953985,12,6.460258513,"JKT",-1.945415458,0.218362770634695,0.00147457752780154,0,10.4414989582637,1,0.894123790273213,-0.00965126720573378,3,0,1,0,0,8,34,2,1,4,1,0,57,0,49,5,12,35,4,11,0,"report",75,12,"SDG","GC-member","GRI","no report<IR>"
"187","JP3351600006","JP",2016,0.2997,458.9223707,0,146.7068045,151.0690794,0.400905988,13.53004493,0.102825473,0.355092808,9.167769963,0.057012293,8012.946267,44.65124193,0,NA,5.721409161,3.2,73,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"JKT",-5.88964735194444,0.329182208244877,0.00557238753913636,0,8.9888137960274,0,0,-0.0186814792046592,1,0,1,1,6,1,3,1,0,1,0,0,8,0,23,15,11,0,0,10,0,"report",66,12,"noSDG","no GC-member","GRI","no report<IR>"
"188","JP3351600006","JP",2020,0.2974,-19.10675604,0,66.30231667,-18.70401559,0.255089662,-13.02166635,-0.126708002,0.304332083,71.98466591,-0.077465581,11663.7995,77.67661544,0,NA,-0.16838463,3.9,84,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"JKT",-9.01811596683333,0.978921568415022,0.00665963226133988,0,9.36424526445735,0,0,0.00159872364897365,1,0,0,0,9,0,19,0,0,0,0,0,10,0,10,2,1,3,0,0,0,"report",1,7,"SDG","no GC-member","no GRI","no report<IR>"
"189","JP3358000002","JP",2016,0.2997,629.5112501,0,161.1280806,217.5891712,0.263896117,28.92464951,-0.034303496,0.261604154,-27.53644109,-0.036595459,3806.353103,2.501107194,0,NA,15.669951,1,5,"RECREATION","#Calc",11.0784092514286,7,13.80800522,"JKT",4.59154174857143,0.345647788129974,0.000657087539258703,0,8.24442681890743,0,0,-0.0566690793382892,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"report",0,2,"noSDG","GC-member","no GRI","no report<IR>"
"190","JP3358000002","JP",2020,0.2974,794.4289447,0,199.4408152,157.6401034,0.298789365,-78.62306478,-0.076245983,0.341408252,-36.82235292,-0.033627097,5718.630343,0.444560324,0,NA,15.0231715,1.8,23,"RECREATION","#Calc",5.01208132414286,7,3.273983808,"JKT",10.0110901758571,0.198431973622927,7.77389509962246e-05,0,8.65148460517651,0,0,-0.0271529129188307,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,5,5,1,0,0,"report",15,4,"SDG","GC-member","no GRI","no report<IR>"
"191","JP3371200001","JP",2016,0.2997,2236.019837,0,589.3847351,580.8149557,0.25653086,-89.32018954,-0.041597287,0.244522554,-80.75041009,-0.053605594,23832.32514,0.686361748,0,NA,9.374606178,3,64,"CHEMICALS","#Calc",11.6110565129444,18,9.6708776455,"JKT",-2.23645033494444,0.259753936923593,2.87996132969844e-05,0,10.0787981373011,0,0,-0.0240897017339245,0,0,0,1,0,2,3,1,0,2,0,0,16,0,21,2,8,8,1,4,0,"report",36,9,"SDG","GC-member","GRI","no report<IR>"
"192","JP3371200001","JP",2020,0.2974,3791.766907,0,970.8703449,956.1047579,0.319682337,-171.5667201,-0.02507904,0.366455605,-156.8011332,0.021694227,30593.80223,1.223877077,0,NA,12.16575154,3.7,72,"CHEMICALS","#Calc",8.84973133683333,18,7.2184054875,"JKT",3.31602020316667,0.252152830421862,4.00040853960897e-05,0,10.3285527259229,0,0,-0.0308829885221685,3,10,46,1,0,21,30,0,3,2,7,4,94,0,31,6,16,38,0,71,0,"report",133,14,"SDG","no GC-member","GRI","no report<IR>"
"193","JP3381000003","JP",2016,0.2997,1677.866777,0,329.6502341,385.5569634,1.175662831,-117.2997096,0.874298028,0.380487937,-173.2064389,0.079123134,65170.26809,71.36623869,0,NA,2.654963854,1.7,20,"METAL PRODUCERS","#Calc",1.22354257483333,6,2.277418516,"JKT",1.43142127916667,0.229789974201271,0.00109507357851349,0,11.0847586330206,0,0,-0.00583898774428582,0,0,0,0,0,0,14,2,0,0,0,0,7,0,7,0,1,0,0,1,0,"report",1,5,"noSDG","no GC-member","GRI","no report<IR>"
"194","JP3381000003","JP",2020,0.2974,-81.61616915,0,100.615312,252.0427239,0.478597534,276.3153726,0.081730551,0.556462081,124.8879608,0.159595099,68542.50071,92.72589525,0,NA,-0.115268011,3.9,80,"METAL PRODUCERS","#Calc",3.1694693675,6,3.362519569,"JKT",-3.2847373785,-3.08814695084228,0.00135282334740483,0,11.135209280173,0,0,-0.00368071558191989,0,0,0,0,0,1,13,4,0,1,2,0,34,0,17,1,7,14,0,1,0,"report",28,9,"SDG","no GC-member","GRI","no report<IR>"
"195","JP3386450005","JP",2016,0.2997,2300.496346,0,914.0297747,337.3981274,0.302170017,-352.0606275,0.003463337,0.437872512,224.5710198,0.139165833,60961.0695,144.5106414,0,NA,3.657698772,1.7,32,"OIL, GAS, COAL & RELATED SERVICES","#Calc",-4.310243929,2,-4.310243929,"JKT",7.967942701,0.146663187701494,0.00237053979835442,0,11.017990734498,0,0,-0.00542155087766362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"196","JP3386450005","JP",2020,0.2974,1617.086353,0,1112.218311,237.531716,0.273279696,-243.3897655,-0.092309439,0.429672071,631.2968292,0.064082936,72930.4828,109.1270599,0,NA,2.13444712,3.6,68,"OIL, GAS, COAL & RELATED SERVICES","#Calc",-5.951962215,2,-5.951962215,"JKT",8.086409335,0.146888702362328,0.00149631615903686,0,11.197261976003,0,0,-0.00319101824437913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"197","JP3397200001","JP",2016,0.2997,2726.076396,0,901.1474015,784.0794121,0.276910183,-32.92568369,-0.021551069,0.289043301,84.14230571,-0.009417951,27963.60934,58.25309466,0,NA,10.14782933,2.1,41,"AUTOMOTIVE","#Calc",6.79745625763158,19,5.772688377,"JKT",3.35037307236842,0.28762195118614,0.0020831750991698,0,10.2386592774299,0,0,-0.0277471106003224,0,4,0,0,0,8,0,0,0,0,0,0,0,0,17,2,4,0,0,0,0,"report",10,5,"noSDG","no GC-member","no GRI","no report<IR>"
"198","JP3397200001","JP",2020,0.2974,2272.957509,0,675.4926033,393.8055593,0.295843853,-282.172004,-0.059220239,0.353068115,-0.484959958,-0.001995977,36528.14638,45.67937885,0,NA,6.536315795,2.8,38,"AUTOMOTIVE","#Calc",2.85011431084211,19,3.07325989,"JKT",3.68620148415789,0.173256894482492,0.00125052550914575,0,10.5058383760984,0,0,-0.0105958232767089,0,0,3,2,1,9,1,3,1,1,0,1,18,0,26,6,9,6,0,44,0,"report",45,13,"SDG","no GC-member","GRI","no report<IR>"
"199","JP3409000001","JP",2016,0.2997,1390.954624,0,402.8904505,512.9400861,0.32525807,96.07098529,0.027056545,0.313209655,-13.97865024,0.01500813,44692.08455,335.0237803,NA,NA,3.119795633,0.5,3,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",1.03470328458,0.368768381979943,0.00749626659112726,NA,10.7075516855029,0,0,-0.0113839262637811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"200","JP3409000001","JP",2020,0.2974,1983.444516,0,650.3081315,537.7181736,0.347349176,-52.15822534,-0.009935107,0.370843267,60.43173259,0.013558984,51345.39589,236.9910334,NA,NA,3.827740313,2.2,27,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",1.26142313576471,0.271103209221306,0.00461562384108828,NA,10.8463305499932,0,0,-0.0103576844698746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"201","JP3421800008","JP",2016,0.2997,1309.957279,0,421.9785261,369.6733205,0.328791189,-22.92087619,0.030464912,0.31004993,29.38432945,0.011723653,14809.08188,9.470179372,0,NA,8.815534512,2.4,43,"MISCELLANEOUS","#Calc",9.65414834079167,25,8.001365832,"JKT",-0.838613828791667,0.282202577462833,0.000639484570936818,0,9.60299591209238,0,0,-0.0246975053212979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no report",0,0,"noSDG","no GC-member","no GRI","no report<IR>"
"202","JP3421800008","JP",2020,0.2974,1214.841969,0,405.0164679,412.9932792,0.407342368,51.69927771,0.032322703,0.39871116,43.72246635,0.023691495,16870.39892,6.114607657,0,NA,7.003669176,3.3,60,"MISCELLANEOUS","#Calc",7.52911575376,25,5.686270073,"JKT",-0.52544657776,0.339956380943899,0.000362445943690821,0,9.73331582197057,0,0,-0.0242661919925835,0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,34,2,7,3,2,1,"report",3,5,"SDG","GC-member","GRI","<IR>"
"203","JP3422950000","JP",2016,0.2997,2009.514803,0,985.9293702,1298.880158,0.338888159,696.6285721,0.040692789,0.329050657,383.6777838,0.030855287,49237.05353,47.60468851,NA,NA,3.9736529,2.9,66,"RETAILERS","#Calc",9.188784843,10,7.514036202,"JKT",-5.215131943,0.646365060889775,0.000966846817529294,NA,10.8044017395559,0,0,-0.0262578190497869,4,5,0,0,0,5,22,0,0,0,0,0,15,0,11,9,17,9,0,3,1,"report",147,8,"SDG","no GC-member","GRI","<IR>"
"204","JP3422950000","JP",2020,0.2974,2442.181759,0,608.1388937,913.1473654,0.635216277,186.8425103,0.272589111,0.326565939,-118.1659614,-0.036061227,65203.97598,67.19270973,NA,NA,3.99847988,3.6,85,"RETAILERS","#Calc",5.6937699179,10,5.8812420105,"JKT",-1.6952900379,0.373906390068979,0.0010305001914394,NA,11.0852757273438,0,0,-0.0138930840218485,5,2,1,0,2,10,38,2,0,0,0,0,54,0,17,15,32,36,0,3,1,"report",518,11,"SDG","no GC-member","GRI","<IR>"
"205","JP3463000004","JP",2016,0.2997,1323.753886,0,257.0287409,376.3222873,0.687543702,-20.40675224,0.389113115,-0.08119243,-139.7002986,-0.379623017,39009.18948,63.54462241,2884.017062,NA,3.50870451,2.7,54,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"JKT",0.231045779083333,0.28428417946869,0.00162896546319116,0.0739317350717742,10.5715525250482,0,0,-0.00954531488265257,6,5,13,0,4,7,6,10,0,1,0,0,15,0,18,6,11,57,37,13,4,"report",51,12,"SDG","GC-member","GRI","<IR>"
"206","JP3463000004","JP",2020,0.2974,3452.46013,0,-93.6851036,1901.677485,0.493240105,874.9158423,0.15437672,0.231527783,-1120.446746,-0.107335602,116853.3354,98.0426585,4297.983276,NA,2.845789402,3.9,91,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"JKT",-2.20142189711111,0.550818087217129,0.000839023192315313,0.0367810063896559,11.6686748838472,0,0,-0.0161861864028006,0,0,31,7,0,1,21,0,0,1,0,0,37,0,2,7,2,3,23,34,1,"report",3,9,"SDG","GC-member","GRI","<IR>"
"207","JP3475350009","JP",2016,0.2997,810.6937488,0,372.2405604,280.466349,0.296544835,37.50143247,-0.001677629,0.137138264,129.2756439,-0.1610842,17185.48858,23.9938532,1979.425126,NA,4.601649954,3.1,68,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"JKT",1.32399122308333,0.345958445362568,0.00139616939537718,0.115180032082626,9.75182061948788,0,0,-0.0161785740650061,0,6,6,0,1,0,0,0,0,0,0,0,8,0,6,15,9,8,2,0,1,"report",45,7,"SDG","GC-member","no GRI","<IR>"
"208","JP3475350009","JP",2020,0.2974,697.3204027,0,-16.07619783,231.2426697,0.492539094,23.85958188,0.120487972,0.534756088,-223.4592856,0.162704966,18870.38996,17.78015539,2143.678478,NA,3.529447979,3.9,89,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"JKT",-1.51776332011111,0.331616096136921,0.000942225117111464,0.113600115447747,9.84534930375585,0,0,-0.0121443615796041,1,1,3,0,0,0,12,1,0,3,1,0,19,0,0,3,24,17,1,0,1,"report",300,10,"SDG","GC-member","no GRI","<IR>"
"209","JP3476480003","JP",2016,0.2997,2866.138729,0,730.1950769,933.0255036,0.322424889,74.04372654,0.024039641,0.235827056,-128.7867001,-0.062558192,466533.6966,56.3189414,NA,NA,0.609095572,3.1,68,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",-1.47599677642,0.325533964619198,0.000120717842699125,NA,13.0530855294583,0,0,-0.00198149821238269,1,1,1,1,2,0,2,2,0,1,0,1,1,0,8,11,5,0,2,4,0,"report",15,13,"noSDG","GC-member","GRI","no report<IR>"
"210","JP3476480003","JP",2020,0.2974,4549.799707,0,1119.79911,419.5840489,0.296370113,-933.526384,-0.071476155,0.384130695,-233.3113227,0.016284428,575508.6675,82.31185392,NA,NA,0.78077303,3.6,45,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",-1.78554414723529,0.0922203340631584,0.000143024525204045,NA,13.2630095678473,0,0,-0.000705554872588226,1,1,0,0,0,0,5,2,0,2,0,0,50,0,1,11,7,12,0,2,0,"report",28,9,"SDG","no GC-member","GRI","no report<IR>"
"211","JP3496400007","JP",2016,0.2997,8273.318648,0,2338.977241,2281.195873,0.297661054,-198.3177258,-0.000599772,0.307905771,-140.5363572,0.009644945,56213.10219,32.40044868,0,NA,14.75401642,2.5,43,"UTILITIES","#Calc",8.11653216263636,11,7.00124334,"JKT",6.63748425736364,0.275729241197722,0.00057638606335026,0,10.9369051437634,0,0,-0.0401401212369551,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,2,0,0,0,0,1,"report",0,6,"noSDG","no GC-member","no GRI","<IR>"
"212","JP3496400007","JP",2020,0.2974,9741.629011,0,3125.203429,3124.552838,0.321658208,227.3923703,0.02116277,0.322722193,228.0429613,0.022226756,95342.32087,37.00419352,0,NA,10.27240967,3.8,71,"UTILITIES","#Calc",4.28660832290909,11,2.327805071,"JKT",5.98580134709091,0.320742335236934,0.000388119286192493,0,11.4652290715504,0,0,-0.0324680708952128,0,0,6,1,1,1,36,14,13,1,4,0,17,0,19,22,42,65,0,43,2,"report",903,13,"SDG","no GC-member","GRI","<IR>"
"213","JP3497400006","JP",2016,0.2997,221.0966161,0,63.77467341,105.0259717,0.280521497,38.76331587,-0.017601467,0.27861663,-2.487982435,-0.019506334,2724.041989,29.69883459,0,NA,7.960063369,2.2,36,"MACHINERY & EQUIPMENT","#Calc",6.522207615,12,7.57868823,"JKT",1.437855754,0.475022972095139,0.0109024878140379,0,7.90987208161462,0,0,-0.0383119443690588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,"report",0,2,"noSDG","no GC-member","GRI","no report<IR>"
"214","JP3497400006","JP",2020,0.2974,425.3262216,0,116.2200671,39.34661205,0.299470034,-87.14540626,-0.075681357,0.44146322,-10.27195119,0.066311829,4061.058999,15.40574185,0,NA,10.46265392,3.1,56,"MACHINERY & EQUIPMENT","#Calc",6.321953985,12,6.460258513,"JKT",4.140699935,0.0925092553710542,0.00379352820379943,0,8.30919905577579,0,0,-0.00937728111715168,1,0,0,0,0,0,2,0,0,0,3,0,10,0,42,1,2,22,3,1,0,"report",3,7,"SDG","GC-member","GRI","no report<IR>"
"215","JP3505000004","JP",2016,0.2997,2722.982779,0,850.2551013,984.1856094,0.34104129,168.1076704,0.042754958,0.321144088,34.17716238,0.022857756,31911.37922,51.01543405,0,NA,8.655075297,3.2,72,"FINANCIAL","#Calc",2.08509234842,51,0.847694817,"JKT",6.56998294858,0.36143658968032,0.00159865964107333,0,10.3707179405256,0,0,-0.0305854793452371,1,0,0,0,4,1,100,3,0,2,4,4,32,0,110,3,21,24,3,4,0,"report",231,12,"SDG","GC-member","GRI","no report<IR>"
"216","JP3505000004","JP",2020,0.2974,2934.353974,0,1035.976589,1048.15867,0.329224746,175.4817976,-0.012464938,0.346922149,163.2997169,0.005232465,45728.97936,75.45398869,0,NA,6.42966642,3.6,72,"FINANCIAL","#Calc",2.56631717723529,51,0.887665161,"JKT",3.86334924276471,0.357202532239555,0.00165002564557566,0,10.7304874975751,0,0,-0.0227302667986186,1,0,0,0,2,2,186,8,0,23,0,1,145,0,130,15,14,44,2,51,1,"report",105,11,"SDG","GC-member","GRI","<IR>"
"217","JP3519400000","JP",2016,0.2997,685.1532638,0,184.7616716,233.1976487,0.226613075,27.85721555,-0.071272102,0.25775151,-20.5787616,-0.040133667,6912.890552,0.099921302,782.3657332,NA,9.342869298,3.3,73,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"JKT",6.06521056708333,0.340358370923665,1.44543445680753e-05,0.113174905246207,8.84114314361973,0,0,-0.0334366995440884,1,0,0,0,1,1,0,1,0,2,0,0,4,0,3,1,7,6,0,1,2,"report",28,9,"SDG","no GC-member","GRI","<IR>"
"218","JP3519400000","JP",2020,0.2974,2792.845769,0,781.6442771,625.5121089,0.286411462,-205.080223,-0.038148893,0.34743586,-48.94805477,0.022875505,11966.66162,1.151425047,1103.789804,NA,25.99253055,2.6,42,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"JKT",20.9453192508889,0.223969442152178,9.62194038373753e-05,0.092238741183692,9.38987986408115,0,0,-0.0515771403238687,1,0,0,0,0,3,9,0,0,0,0,0,31,0,13,3,10,6,0,2,1,"report",55,7,"SDG","no GC-member","GRI","<IR>"
"219","JP3538800008","JP",2016,0.2997,1955.137928,0,610.9384692,207.1060817,0.249272968,-378.8487552,-0.04922538,0.328160569,24.98363227,0.029662221,14936.13025,42.10258388,0,NA,13.59374468,2.9,63,"ELECTRICAL","#Calc",-0.896444010375,9,9.9628529615,"JKT",14.490188690375,0.105929141230388,0.00281884150548299,0,9.61153840572451,0,0,-0.0134738068001104,0,0,0,0,0,0,5,1,0,0,0,0,3,0,1,2,2,0,1,1,0,"report",3,6,"noSDG","GC-member","GRI","no report<IR>"
"220","JP3538800008","JP",2020,0.2974,1101.742853,0,402.6309676,259.9346755,0.322599128,-67.72364889,-0.033546068,0.347854188,74.97264316,-0.008291007,21354.41721,54.41716749,0,NA,5.430948617,3.9,78,"ELECTRICAL","#Calc",1.32022453177778,9,5.430948617,"JKT",4.11072408522222,0.235930439477968,0.00254828623768375,0,9.9690138923389,0,0,-0.0120189696460079,1,4,12,6,2,1,46,4,1,5,0,3,63,0,34,2,16,58,1,12,0,"report",136,15,"SDG","GC-member","GRI","no report<IR>"
"221","JP3546800008","JP",2016,0.2997,691.5017839,0,184.5919413,235.6504657,0.261435897,28.40738106,-0.036812871,0.20516901,-22.65114331,-0.093079757,9174.028504,68.81838586,0,NA,7.784102161,1.7,23,"DRUGS, COSMETICS & HEALTH CARE","#Calc",3.27765873091667,36,6.112859282,"JKT",4.50644343008333,0.34078070539595,0.0075014358010763,0,9.12413178219393,0,0,-0.0254607923609359,0,0,2,0,0,0,2,0,0,0,0,0,3,0,11,3,5,5,0,3,0,"report",15,6,"SDG","no GC-member","GRI","no report<IR>"
"222","JP3546800008","JP",2020,0.2974,921.9157296,0,187.2476321,217.5802587,0.289109428,-56.59747927,-0.086110958,0.285526046,-86.9301059,-0.08969434,12227.98243,34.21162606,0,NA,7.542852646,3,59,"DRUGS, COSMETICS & HEALTH CARE","#Calc",5.04721129911111,36,6.2003189055,"JKT",2.49564134688889,0.236008836506568,0.00279781446005889,0,9.41148224614348,0,0,-0.017569413642032,0,0,0,0,0,0,8,1,0,0,0,0,14,0,7,3,3,2,0,4,0,"report",6,6,"SDG","no GC-member","GRI","no report<IR>"
"223","JP3551500006","JP",2016,0.2997,3332.406762,0,803.075141,1001.149709,0.308623405,2.427402959,0.009939008,0.221306666,-195.6471655,-0.077377732,46224.19439,10.57302087,0,NA,7.080049184,2.8,77,"AUTOMOTIVE","#Calc",6.79745625763158,19,5.772688377,"JKT",0.282592926368421,0.300428423209399,0.000228733480583652,0,10.7412586280883,0,0,-0.0214425042775588,0,0,1,0,0,0,2,1,0,0,2,0,0,0,2,7,1,0,0,0,1,"report",1,7,"noSDG","no GC-member","no GRI","<IR>"
