Column1;ISIN;Company_Name;Country;Component;FF Mcap (BEUR);Factset_sector;Sector;TR_16;TR_17;TR_18;TR_19;TR_20;ctp_16;ctp_17;ctp_18;ctp_19;ctp_20;ptx_inc_16;ptx_inc_17;ptx_inc_18;ptx_inc_19;ptx_inc_20;SUS_ENV;SUS_SOC;SUS_GOV;SUS_CARBON;FTSE_ESG;FTSE_ESG_DATE
845;TW0002891009;Chinatrust Financial Holding C;TW;Large;128;Finance;#N/B;17.85213783;17.40890135;15.58200147;17.74928647;17.31663066;6569.511;5380.524;8934.397;3510.811;5456.724;33717.536;43093.558;40779.665;50293.864;50367.2;#N/B;#N/B;#N/B;#N/B;3;06/21/2021
847;US9297401088;WABTEC;US;Large;128;Producer Manufacturing;Industrials;24.08529274;25.49912942;20.64274094;26.92479857;26.00502513;121.563;89.379;83.949;99.5;128.8;412.837;352.063;367.582;446.8;557.2;32.18018219;14.077717;7.697841;129438.86;2.9;06/21/2021
848;CA7392391016;Power Corp. of Canada;CA;Large;127;Finance;#N/B;14.77844914;16.14629795;14.8930688;16.36632201;2.237721593;443;483;612;477;542;3972;3363;3881;3385;3441;11.77324813;3.412898;7.216350;57257;#N/B;#N/B
849;US2774321002;Eastman Chemical Co.;US;Large;127;Process Industries;Materials;18.11248808;-7.680372382;17.2519084;15.5210643;7.735849057;120;97;202;217;179;1049;1289;1310;902;530;24.66066538;5.342972;7.812638;6766296;3.5;06/21/2021
850;GB00BMVP7Y09;ROYALTY PHARMA A;US;Large;127;Health Technology;#N/B;0;0;0;0;0;#N/B;#N/B;#N/B;#N/B;#N/B;761.895;1343.18;1517.855;2461.419;1701.954;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
851;INE062A01020;State Bank of India;IN;Large;127;Finance;#N/B;29.89251562;141.3486129;#N/B;41.21092908;40.04329181;94984.283;13779.339;80104.17;81752.321;148594.911;181767.907;9448.271;-122449.138;52204.841;303165.885;#N/B;#N/B;#N/B;#N/B;2.4;06/21/2021
852;US05352A1007;AVANTOR;US;Large;127;Process Industries;#N/B;#N/B;#N/B;#N/B;6.896551724;-87.15890851;28.6;31.5;65.6;112.3;42.7;-70.6;-460.2;-113.8;40.6;62.3;#N/B;#N/B;#N/B;#N/B;2.7;06/21/2021
853;TW0002882008;Cathay Financial Holding Co Lt;TW;Large;126;Finance;#N/B;4.379746424;5.078003261;6.917309142;9.649975846;6.037920097;2735.091;8551.542;12359.661;4024.068;7309.251;48982.402;58337.753;54595.189;69408.153;93700.445;15.07290625;5.504525;9.063049;54852.9;3.5;06/21/2021
854;KYG5074A1004;JD HEALTH INTERNATIONAL;HK;Large;126;Health Services;#N/B;#N/B;30.25443493;29.81562998;#N/B;#N/B;#N/B;90.07684214;108.4782094;155.7434285;196.4890224;#N/B;295.1660305;362.7176833;-946.4800857;-19097.30027;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
855;JP3890310000;MS&AD Insurance Group Holdings;JP;Large;126;Finance;#N/B;29.28267482;25.09014349;37.01203813;30.5386611;-1064.062375;30310;86701;132575;119619;75833;257094;282605;244307;279842;12505;23.89213438;9.791984;12.136725;97405;4.1;06/21/2021
856;US05722G1004;BAKER HUGHES;US;Large;126;Industrial Services;Energy;42.80821918;#N/B;47.68946396;64.01062417;#N/B;317;230;424;438;441;584;-346;541;753;-15202;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
857;CA8849037095;Thomson Reuters Corp.;CA;Large;126;Technology Services;#N/B;-1.446480231;-26.42998028;25.51594747;-123.3779609;4.024943311;459.747899;247.9199323;399.2136031;416.6458089;219.97339;1373.94401;658.0911292;690.8469171;1288.417454;2366.055243;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B
858;DE000SYM9999;SYMRISE;DE;Large;126;Process Industries;#N/B;27.1593895;26.58131086;28.1089751;27.18279476;25.85748398;120.273;117.079;96.177;123.153;138.402;357.74;375.448;389.043;410.712;420.037;#N/B;#N/B;#N/B;#N/B;4;06/21/2021
860;US83417M1045;SOLAREDGE TECHNOLOGIES;US;Large;125;Producer Manufacturing;Information Technology;17.050134;16.03287977;6.619604297;18.83842937;14.26319455;1.103;3.1;15.368;41.076;38.99;61.196;100.244;137.123;178.603;163.666;#N/B;#N/B;#N/B;#N/B;#N/B;06/21/2021
861;US4456581077;HUNT JB TRANSPORT SVS.;US;Large;125;Transportation;Industrials;37.89999095;-15.29200876;23.59999251;24.17039338;24.02162081;143.634;190.783;83.822;71.681;95.454;695.797;595.239;640.818;680.895;666.025;14.32071719;6.008648;5.316019;1459108.66;2.8;06/21/2021
862;JP3386450005;ENEOS HOLDINGS;JP;Large;125;Energy Minerals;#N/B;#N/B;39.73185075;30.62286735;29.77997196;#N/B;60569;36536;94797;179803;45135;-357572;249115;467435;508617;-135764;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
863;INE860A01027;HCL Technologies;IN;Large;125;Technology Services;#N/B;20.5781537;18.36463669;20.88171263;19.82253209;20.84878745;14088.5;20070;23560;28210;26970;93237.80441;105420;110240;126220;140200;#N/B;#N/B;#N/B;#N/B;3.2;06/21/2021
864;DE0005785802;FRESENIUS MEDICAL CARE;DE;Large;124;Health Services;#N/B;31.37672678;22.95261747;19.18904103;22.73584932;27.1765899;541.075;30.291;-156.571;7.652;-22.792;1983.894;1930.416;2663.39;1766.435;1841.872;18.1776925;9.192430;8.924062;774500;2.3;06/21/2021
865;US69370C1009;PTC INC;US;Large;124;Technology Services;Information Technology;#N/B;#N/B;-81.41750419;235.270936;2.977595653;25.5;35.4;22.6;38.9;52.6;-67.192;-1.406;28.656;20.3;134.706;19.62074583;12.718983;5.663513;12324.33;2.2;06/21/2021
866;TW0001216000;Uni-President Enterprises Corp;TW;Large;124;Consumer Non-Durables;#N/B;26.61029795;23.19518046;25.77255233;23.76935914;22.0885767;5161.148;6569.861;12033.123;8659.089;7338.499;25655.128;71232.634;32449.161;33293.771;34576.044;#N/B;#N/B;#N/B;#N/B;2.6;06/21/2021
868;US25754A2015;DOMINOS PIZZA;US;Large;123;Consumer Services;Consumer Discretionary;37.71274713;30.5503145;15.56086387;16.97507651;11.49892818;74.3;122.6;71.7;80.3;60.4;344.658;400.153;428.678;482.637;555.13;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
869;JP3877600001;Marubeni Corp.;JP;Large;123;Distribution Services;#N/B;25.43203878;22.2124022;15.06995969;17.15087996;#N/B;50952;25774;26974;40987;24746;90559;200271;255004;288819;-165935;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
871;US1011211018;Boston Properties Inc.;US;Large;123;Finance;Real Estate;0;0;0;0;0;#N/B;#N/B;#N/B;#N/B;#N/B;569.977;562.481;712.563;651.999;964.791;13.56962596;4.951790;5.107912;111162;2.7;06/21/2021
872;US8326964058;J.M. Smucker Co.;US;Large;123;Consumer Non-Durables;Consumer Staples;29.57357603;32.57058288;-55.47038328;26.68187001;24.07714035;290.5;367.2;336.8;250.9;227.1;977.9;878.4;861;701.6;1026.7;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
873;GB0032089863;NEXT;GB;Large;123;Retail Trade;#N/B;20.2730212;19.62747086;18.52158323;18.33674165;18.46708506;153;150.9;106;144.2;138;835.1;789.2;725.1;733.5;748.9;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
875;TW0002881000;Fubon Financial Holding Co Ltd;TW;Large;123;Finance;#N/B;11.46577669;7.033377344;17.71465856;9.050691445;11.88059951;5750.315;9787.768;13558.066;5287.751;6292.033;53247.688;57358.788;55853.772;65138.979;102320.047;#N/B;#N/B;#N/B;#N/B;3.8;06/21/2021
876;US0036541003;ABIOMED;US;Large;123;Health Technology;Health Care;42.05929706;42.94472483;30.08470615;1.64945322;20.95434634;0.848;1.405;4.641;5.29;9.685;65.838;91.343;160.437;263.36;256.825;32.7583125;16.727963;10.749600;10931.29;2.5;06/21/2021
877;SG1T75931496;Singapore Telecommunications L;SG;Large;123;Communications;#N/B;27.93998221;27.86985381;16.15757659;30.90875779;178.7530477;658.2;833.8;607.8;679.5;491.9;2585.9;2455.7;4350.9;2183.2;287.1;19.88845625;9.687358;6.282112;563094;3.2;06/21/2021
879;CH0012549785;SONOVA;CH;Large;122;Health Technology;#N/B;12.9493838;14.64840756;15.03017385;13.1563981;2.58;40.545;36.353;46.752;64.4;60.1;395.486;417.472;475.743;527.5;500;#N/B;#N/B;#N/B;#N/B;3.7;06/21/2021
880;CH0102484968;JULIUS BAER GRP;CH;Large;122;Finance;#N/B;18.32350463;19.28337289;17.78026906;17.89566755;17.41340584;78.3;98.7;142.5;121.3;145.3;712.2;884.7;892;565.5;845.9;20.87335;8.459206;10.634344;7041;3.2;06/21/2021
881;US7140461093;PERKINELMER;US;Large;122;Health Technology;Health Care;11.62053198;47.12487952;7.842193703;3.959231178;19.6682569;43.549;77.607;59.844;77.059;162.454;244.068;296.718;257.683;237.142;906.364;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
882;US3024913036;FMC Corp.;US;Large;122;Process Industries;Materials;27.71017699;146.0730088;11.63708087;17.02290076;20.67689778;62.8;33.3;135.3;130.9;82.1;180.8;180.8;608.4;655;729.8;#N/B;#N/B;#N/B;#N/B;3.5;06/21/2021
883;JP3165000005;Sompo Holdings;JP;Large;122;Finance;#N/B;24.1669427;28.13581678;-19.50479289;29.52892902;30.47784594;17616;18228;77109;-1758;55637;211330;231989;114336;202029;177191;#N/B;#N/B;#N/B;#N/B;3.3;06/21/2021
884;JP3749400002;NIPPON PAINT HOLDINGS;JP;Large;122;Process Industries;#N/B;#OVERLOOP!;20.17314045;25.54925624;29.23992052;23.15166545;#OVERLOOP!;24087;24521;22849;26682;#OVERLOOP!;87790;89075;79518;88715;#N/B;#N/B;#N/B;#N/B;2.6;06/21/2021
885;DE0005439004;CONTINENTAL;DE;Large;122;Producer Manufacturing;#N/B;28.05760917;29.23315075;23.58542973;#N/B;#N/B;1047.3;1122.1;860.8;866;885.5;3909.1;4199;3780.3;-464.3;-861.6;13.3852575;5.513501;6.293306;3220000;3.5;06/21/2021
886;KR7051900009;LG H&H;KR;Large;122;Consumer Non-Durables;#N/B;23.27287412;28.19375108;27.58629713;28.00579882;27.64446238;165480.9946;234881.4608;236826.9147;316445.5087;337168.1694;745485.1836;861078.5775;956005.119;1085161.326;1114049.997;22.36111313;5.976769;7.804059;48656;3.1;06/21/2021
887;JP3592200004;Toshiba Corp.;JP;Large;121;Consumer Durables;#N/B;#N/B;128.9709645;-75.18755007;142.561188;#N/B;77466;103914;104845;70263;21478;-399361;44945;82378;10909;-47539;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
888;CH0012280076;STRAUMANN;CH;Large;121;Health Technology;#N/B;-3.294940758;12.2788621;14.45825035;15.58730546;18.73587601;29.18;26.421;39.91;34.783;57.466;223.828;332.824;336.41;368.505;115.495;#N/B;#N/B;#N/B;#N/B;2.6;06/21/2021
890;US3032501047;FAIR ISAAC;US;Large;121;Technology Services;Information Technology;24.29358991;15.24411197;19.40330844;11.08334259;8.011284047;10.855;31.315;13.398;18.779;10.152;144.569;151.324;156.932;216.072;257;#N/B;#N/B;#N/B;#N/B;2.7;06/21/2021
892;FR0010220475;ALSTOM;FR;Large;12;Producer Manufacturing;#N/B;#N/B;32.9004329;35.75757576;21.875;25.15991471;211;87;93;105;102;-501;231;165;320;469;#N/B;#N/B;#N/B;#N/B;3.8;06/21/2021
893;US7458671010;PULTEGROUP;US;Large;12;Consumer Durables;Consumer Discretionary;35.46040585;52.36390478;24.15638868;24.10285045;18.61839053;2.743;14.875;89.204;137.119;264.248;933.85;938.828;1347.54;1339.576;1728.694;#N/B;#N/B;#N/B;#N/B;2;06/21/2021
894;NL0010832176;ARGENX;BE;Large;119;Health Technology;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;0.565;4.356;2.45;-22.015;-28.462;-67.998;-163.031;-535.014;#N/B;#N/B;#N/B;#N/B;2.4;06/21/2021
895;HK0011000095;Hang Seng Bank Ltd.;HK;Large;119;Finance;#N/B;15.11786276;15.50646279;14.92684299;13.85138653;14.13413001;3034;2522;3840;40;6207;19090;23674;28432;28813;19414;20.073825;10.387800;8.910225;20058.87;3.6;06/21/2021
896;CA0084741085;Agnico-Eagle Mines Ltd.;CA;Large;119;Non-Energy Minerals;#N/B;40.83907905;29.0295294;#N/B;35.94976325;33.34675239;105.184;127.915;106.568;90.694;110.851;268.461;339.289;-259.052;738.742;767.565;27.98934519;8.092833;6.340162;520831;3.3;06/21/2021
897;KYG2108Y1052;China Resources Land Ltd.;CN;Large;119;Finance;#N/B;42.04694966;44.83162493;47.26617425;46.46219551;45.61948585;15532.317;15636.45215;28437.22177;21592.90052;22941.74744;37786.684;45460.74376;61267.39942;65117.72671;64244.29618;20.25187053;6.650670;7.851730;640627.09;2.1;06/21/2021
898;US24906P1093;DENTSPLY SIRONA;US;Large;119;Health Technology;Health Care;2.154683602;#N/B;#N/B;23.82744644;#N/B;112.3;122.7;104.7;112.1;82;440.9;-1603.5;-958.4;345.4;-60;#N/B;#N/B;#N/B;#N/B;2.2;06/21/2021
899;FR0000124141;VEOLIA ENVIRONNEMENT;FR;Large;119;Utilities;#N/B;32.88048151;35.44386423;26.97573539;28.66884364;53.74656728;226.2;218.5;192.7;241.8;258.3;581.5;612.8;737.7;1041.2;254.9;22.36906254;6.158981;5.787675;31500000;4;06/21/2021
902;JP3420600003;Sekisui House Ltd.;JP;Large;118;Finance;#N/B;42.86755981;31.51770922;28.97932526;30.8305584;29.73417919;44937;54225;54467;50492;68180;150853;185299;195988;187392;211383;#N/B;#N/B;#N/B;#N/B;3.3;06/21/2021
903;TH0737010Y08;CP ALL PCL;TH;Large;118;Retail Trade;#N/B;16.4991825;14.83464929;15.77893319;15.20611506;14.27880962;222.195974;3502.425687;3989.499324;4210.463;3559.342664;20142.4279;23506.08773;25151.70955;26763.85749;19325.77896;#N/B;#N/B;#N/B;#N/B;4.3;06/21/2021
904;US73278L1052;POOL;US;Large;118;Distribution Services;Consumer Discretionary;38.50019472;28.96999056;20.05986491;17.68995256;18.87002573;80.378;84.251;50.091;51.076;81.792;241.378;269.182;292.993;317.474;451.674;#N/B;#N/B;#N/B;#N/B;3.2;06/21/2021
908;ES0118900010;FERROVIAL;ES;Large;117;Transportation;#N/B;43.6329588;18.7755102;10.16260163;22.59615385;#N/B;147;142;25;61;101;534;245;246;208;-6;#N/B;#N/B;#N/B;#N/B;3.3;06/21/2021
909;US09061G1013;BIOMARIN PHARM.;US;Large;117;Health Technology;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;95.857;23.895;16.676;9.726;8.977;-831.05;-35.875;-142.705;-94.811;-42.322;26.19042875;18.147541;7.923637;32575.14;2.1;06/21/2021
911;US5253271028;LEIDOS HOLDINGS;US;Large;117;Technology Services;Industrials;22.64150943;7.37913486;4.590163934;22.63279446;19.46222791;47;214;70;142;140;318;393;610;866;781;14.06990063;6.721423;6.034478;55276;3.9;06/21/2021
912;JP3162770006;SG HOLDINGS;JP;Large;116;Transportation;#N/B;24.62319154;34.28160687;32.16710017;30.71311055;30.45946626;15575;34201;10407;27319;25124;46310;49388;63052;74154;79440;#N/B;#N/B;#N/B;#N/B;3.9;06/21/2021
913;CH0008742519;SWISSCOM;CH;Large;116;Communications;#N/B;19.36778726;19.88838153;20.66980638;3.139269406;15.09749304;328;289;294;371;309;1993;1971;1911;1752;1795;#N/B;#N/B;#N/B;#N/B;4.3;06/21/2021
915;IL0002730112;NICE LTD;IL;Large;116;Technology Services;#N/B;14.81994172;-10.51287984;14.66245347;20.64642532;17.21925224;103.0209654;118.8044712;154.0857893;232.3080043;286.302648;554.6287628;466.3837154;671.2895643;834.7161519;815.6965377;17.50975972;10.101297;6.181463;14914.22;2.5;06/21/2021
916;US60855R1005;MOLINA HEALTHCARE;US;Large;115;Health Services;Health Care;74.63414634;#N/B;29.22922923;24.17695473;29.96878252;153;7;240;239;321;205;-612;999;972;961;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
918;DK0060336014;NOVOZYMES;DK;Large;115;Health Technology;#N/B;21.24233129;19.4344473;17.935745;16.92954784;19.71631206;905;852;761;1116;951;3912;3890;3953;3804;3525;15.04652634;3.680906;6.779742;455000;3.4;06/21/2021
919;US0188021085;ALLIANT ENERGY CORP.;US;Large;115;Utilities;Utilities;13.39648173;12.51876877;8.368421053;10.80018865;-10.05291005;9.8;11.3;5;20.5;5;443.4;532.8;570;636.1;567;#N/B;#N/B;#N/B;#N/B;2.7;06/21/2021
920;US4404521001;HORMEL FOODS;US;Large;115;Consumer Non-Durables;Consumer Staples;32.39395239;33.74994623;14.28123974;19.05961321;18.51478407;372;336;147.5;221.4;169.7;1317.215;1278.645;1181.284;1209.715;1114.747;#N/B;#N/B;#N/B;#N/B;3.6;06/21/2021
921;TW0001326007;Formosa Chemicals & Fibre Corp;TW;Large;115;Process Industries;#N/B;16.57302254;10.00037283;16.92931586;13.84504488;15.31129053;5114.947;6418.252;7379.703;7149.771;1709.608;35653.955;66706.883;46927.868;27891.43;20987.741;#N/B;#N/B;#N/B;#N/B;2.7;06/21/2021
922;US30034W1062;EVERGY;US;Large;115;Utilities;Utilities;33.81463701;31.43451143;9.839893262;12.55175983;14.1179721;13.103;-12.7;-0.9;-5.2;-46.5;545.74;481;599.6;772.8;723.9;#N/B;#N/B;#N/B;#N/B;1.8;06/21/2021
923;DE0006047004;HEIDELBERGCEMENT;DE;Large;114;Non-Energy Minerals;#N/B;34.96884735;40.44677138;30.55500691;26.67857675;#N/B;325.9;362;260.8;294.1;340.9;898.8;1432.5;1518.9;1343.4;-1880.9;28.62313641;3.676388;8.398041;77780000;3.4;06/21/2021
924;JP3933800009;Z HOLDINGS;JP;Large;114;Technology Services;#N/B;23.87316018;31.44644011;30.41977047;36.91497122;35.12411923;66361;63919;71924;59356;59058;226585;193475;193177;123370;135676;#N/B;#N/B;#N/B;#N/B;3;06/21/2021
926;KR7036570000;NCsoft;KR;Large;114;Consumer Durables;#N/B;21.58249538;27.23501142;33.87185934;27.36047411;26.99177664;135837.1028;62837.33387;280817.4917;130389.668;173598.0477;346073.0782;610242.8112;637349.9187;500718.1215;802629.377;#N/B;#N/B;#N/B;#N/B;1.1;06/21/2021
927;PHY806761029;SM Investments Corp;PH;Large;114;Retail Trade;#N/B;26.06914725;21.09428197;21.01132794;28.34482896;29.08459822;11415.92;14425.107;13356.939;16576.112;7035.228;44336.947;65291.234;74130.336;60576.072;24379.295;#N/B;#N/B;#N/B;#N/B;2.5;06/21/2021
928;US5502411037;LUMEN TECHNOLOGIES;US;Large;114;Communications;Communication Services;38.62745098;-157.2222222;#N/B;#N/B;#N/B;397;392;-674;-34;-28;1020;540;-1563;-4766;-782;#N/B;#N/B;#N/B;#N/B;2.9;06/21/2021
931;IE0004927939;KINGSPAN GRP;IE;Large;113;Producer Manufacturing;#N/B;18.63057325;17.48917749;17.06594221;16.85739437;16.29323472;50.3;61.6;75;87.2;89.7;314;346.5;404.9;454.4;459.7;#N/B;#N/B;#N/B;#N/B;3;06/21/2021
932;JP3752900005;JAPAN POST HOLDINGS;JP;Large;113;Commercial Services;#N/B;35.26529079;90.75997589;27.79545192;24.87451239;24.20157058;382374;308743;277031;367228;221512;670943;170887;709134;695487;749534;27.12199688;9.228169;15.143841;46644.6;2.6;06/21/2021
934;US9831341071;Wynn Resorts Ltd.;US;Large;112;Consumer Services;Consumer Discretionary;2.616895849;-58.71911528;-162.6689344;36.22152399;#N/B;2.04;37.089;1.885;-16.811;-1.433;310.597;560.269;305.74;488.218;-1762.275;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
935;JP3173400007;Obic Co. Ltd.;JP;Large;112;Technology Services;#N/B;28.07491614;28.00123286;27.68616655;26.74093441;26.73833629;11076;8921;9382;10646;12786;32196;32445;36325;43985;47905;#N/B;#N/B;#N/B;#N/B;0.8;06/21/2021
936;JP3892100003;SUMITOMO MITSUI TRUST HOLDI;JGPS;Large;112;Finance;#N/B;34.41033038;29.78470714;30.59810235;25.10938924;31.41686849;60571;94387;48199;86343;61252;273136;191135;238822;241340;240721;#N/B;#N/B;#N/B;#N/B;3.8;06/21/2021
939;JP3197600004;Ono Pharmaceutical Co. Ltd.;JP;Large;111;Health Technology;#N/B;24.28468382;24.82425543;21.15859954;20.66594004;24.8544469;9932;11485;36370;18449;28357;33272;74540;63922;65141;79696;#N/B;#N/B;#N/B;#N/B;4.2;06/21/2021
940;US3802371076;GODADDY CL.A;US;Large;111;Technology Services;#N/B;#N/B;-17.69662921;-12.32876712;-9.493670886;#N/B;4;16.6;22.8;6.1;16.2;-21.5;106.8;73;126.4;-495.4;23.741175;12.562050;8.031000;54239.15;2;06/21/2021
942;TW0002886009;Mega Financial Holding Co Ltd;TW;Large;111;Finance;#N/B;19.77136399;12.21805768;9.702840509;13.98115576;14.69379959;4527.024;3284.75;1594.24;2503.981;1843.956;27688.115;29068.712;30779.801;33612.915;29350.271;24.59628586;9.811291;12.972337;20596;2.8;06/21/2021
944;CA6837151068;OPEN TEXT (NAS);CA;Large;111;Technology Services;#N/B;2.160418465;-311.1043434;37.24846294;35.16707749;32.93769781;53.62044297;110.2164451;93.27932022;106.6630295;127.1809179;385.6345761;331.03801;490.4553672;583.1621751;451.7645887;15.1416375;9.187725;4.822163;26412;#N/B;#N/B
946;US12541W2098;C.H. Robinson Worldwide Inc.;US;Large;11;Transportation;Industrials;36.77147608;30.69064592;24.51148678;22.26843263;19.40219407;269.187;262.861;215.644;219.029;93.07;811.95;728.463;880.273;742.257;628.331;20.02270313;9.491334;5.824594;32243;3.1;06/21/2021
947;NZFAPE0001S2;FISHER & PAYKEL HLTHCR.;NZ;Large;11;Health Technology;#N/B;26.7604555;27.54065215;27.62557078;26.90426275;22.45614035;63.976;74.631;69.1;81.6;93.2;195.83;233.444;262.8;286.2;370.5;#N/B;#N/B;#N/B;#N/B;3.2;06/21/2021
948;GB0006825383;PERSIMMON;GB;Large;11;Consumer Durables;#N/B;19.29530201;18.54880447;18.73854052;18.44734819;18.55065068;146.6;152.9;165.8;159.6;228.4;774.8;966.1;1090.8;1040.8;783.8;18.454175;6.016025;5.308013;34006;2.9;06/21/2021
949;US9026531049;UDR;US;Large;11;Finance;Real Estate;-3.568625597;-0.181248348;0.309589164;1.886764626;3.55869398;0.693;1.66;0.625;1.519;1.029;105.755;132.415;222.23;203.417;71.515;#N/B;#N/B;#N/B;#N/B;2.8;06/21/2021
950;FR0010908533;EDENRED;FR;Large;11;Commercial Services;#N/B;35.66433566;28.49462366;30.27989822;31.54639175;32.89124668;-10;23;18;8;2;286;372;393;485;377;#N/B;#N/B;#N/B;#N/B;4;06/21/2021
951;KR7028260008;SAMSUNG C&T CORP;KR;Large;11;Industrial Services;#N/B;42.3796808;41.68511467;26.62878265;39.15306313;23.35997443;254358.5482;187116.271;83558.80126;792737.0831;275260.4643;162667.1165;825011.4441;2382737.546;1222563.954;1303530.707;42.03332563;14.499616;12.074737;242377;2.5;06/21/2021
952;GB00BHJYC057;INTERCONTINENTAL HOTELS GRP;GB;Large;11;Consumer Services;#N/B;29.34232715;17.61102603;27.32919255;28.62385321;#N/B;96.34625436;114.1461998;49.49736071;110.5241763;31.97243521;439.4871449;507.0576085;362.2306852;427.2033763;-207.4309211;19.28211714;8.000090;3.355200;2537130;3.2;06/21/2021
953;US5018892084;LKQ;US;Large;11;Consumer Durables;Consumer Discretionary;32.56639416;30.72680717;25.74482366;27.22174604;28.19202368;230.036;273.019;200.098;181.306;248.083;677.281;766.627;743.431;791.022;884.995;12.58335;4.970125;3.529350;231600.56;1.5;06/21/2021
954;DK0010274414;DANSKE BANK;DK;Large;109;Finance;#N/B;22.16222751;20.94704922;23.63414763;-9.295921405;26.80944193;4961;5482;5427;5245;4315;24817;25722;18871;13436;6397;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
957;CA25675T1075;DOLLARAMA;CA;Large;109;Retail Trade;#N/B;27.05291867;27.23442957;27.42477487;27.39251151;27.14470651;118.44;179.019;166.97;206.704;227.669;527.98;612.427;715.685;750.592;760.104;16.56547625;7.579494;5.436900;73161;#N/B;#N/B
958;CNE1000002Q2;China Petroleum & Chemical 'H';CN;Large;109;Energy Minerals;#N/B;29.22859764;23.19871174;23.74201278;23.22350961;15.01049938;27149.37259;23096.33053;39173.44347;22137.45144;10137.96157;82776.60964;80914.41366;100839.6663;87589.37848;46555.73995;#N/B;#N/B;#N/B;#N/B;2.3;06/21/2021
963;AU000000SYD9;SYDNEY AIRPORT;AU;Large;108;Transportation;#N/B;0.10619469;6.409241969;9.394258229;21.65104324;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;565;631.9;665.3;330.7;-90.2;#N/B;#N/B;#N/B;#N/B;4;06/21/2021
964;SE0000310336;SWEDISH MATCH;SE;Large;108;Consumer Non-Durables;#N/B;14.89325069;21.92538001;21.04681979;23.04648863;26.48167697;693;611;958;888;2006;5808;4342;4528;5055;6631;#N/B;#N/B;#N/B;#N/B;3.3;06/21/2021
968;DE000A0D9PT0;MTU AERO ENGINES;DE;Large;107;Electronic Technology;#N/B;26.61498708;27.40417719;27.32919255;30.3784521;38.0952381;146.1;144.6;136.7;136.3;21;387;435.7;563.5;586.6;126;24.35713795;10.676409;5.576512;78800;3.5;06/21/2021
