Column1;ISIN;Country;year;str;PTI;TXT;CTP;cetr_5;diff_c;cetr_5_s;etr_5;diff_e;etr_5_s;ASSETS;LTD;RD;PTI_FOREIGN;ROA;FTSE_ESG_a;FTSE_ESG_sr;Sector
1314;JP3910660004;JP;2011;0.3954;1940.984086;1859.982578;487.5541086;0.248672013;-279.9109991;-0.118234387;0.403446318;1092.51747;0.036539918;198535.2785;16.01940904;#N/B;#N/B;0.932622479;#N/B;#N/B;FINANCIAL
1314;JP3910660004;JP;2012;0.3954;2443.263981;866.3911244;1106.032762;0.262868424;139.9661845;-0.084208628;0.303448014;-99.67545351;-0.043629037;191761.8161;19.94745636;#N/B;#N/B;1.178797589;#N/B;#N/B;FINANCIAL
1313;JP3910660004;JP;2013;0.3699;2702.16551;846.418306;643.3965092;0.274493071;-356.1345129;-0.055660681;0.265579842;-153.112716;-0.06457391;183987.9545;14.83345029;#N/B;#N/B;1.464027717;#N/B;#N/B;FINANCIAL
1312;JP3910660004;JP;2014;0.3699;3076.659415;806.9072761;485.8520481;0.291911221;-652.2042693;-0.024646425;0.261862543;-331.1490414;-0.054695103;174189.4433;8.657958969;#N/B;#N/B;1.696841206;3.4;93;FINANCIAL
1311;JP3910660004;JP;2015;0.3211;3104.860821;973.1997604;576.5283813;0.32035821;-420.4424282;0.017562558;0.261538997;-23.77104911;-0.041256655;194451.0664;18.92627088;#N/B;#N/B;1.744508211;3.4;88;FINANCIAL
1310;JP3910660004;JP;2016;0.2997;3573.468748;1028.585932;1105.039816;0.36132064;34.07123233;0.062947704;0.261928;-42.38265141;-0.036444936;202886.143;21.22570032;#N/B;#N/B;1.740605;3.7;88;FINANCIAL
1309;JP3910660004;JP;2017;0.2997;3045.616078;462.1120792;1444.586342;0.377597599;531.8152031;0.064879315;0.277175355;-450.6590594;-0.035542929;215608.1849;15.38137907;#N/B;#N/B;1.48252635;4.1;94;FINANCIAL
1308;JP3910660004;JP;2018;0.2974;3478.37287;992.0495124;1140.009739;0.352788266;105.5416473;0.023213196;0.323398487;-42.41857919;-0.006176582;203563.2981;16.46768514;#N/B;#N/B;1.696971649;3;40;FINANCIAL
1307;JP3910660004;JP;2019;0.2974;3257.065792;848.8235714;1006.734611;0.36256579;38.0832441;0.016735464;0.343730974;-119.8277951;-0.002099352;233930.4854;71.52584159;#N/B;#N/B;1.48215663;3.4;44;FINANCIAL
1306;JP3910660004;JP;2020;0.2974;2292.852393;766.9147817;957.3493668;0.385407957;275.455065;0.020535763;0.371437497;85.02047989;0.006565303;233170.7612;55.14649247;#N/B;#N/B;0.95326215;3.4;38;FINANCIAL
1368;JP3933800009;JP;2011;0.3954;2152.188301;873.2231114;823.0594192;0.361245072;-27.91583512;-0.010645437;0.355313949;22.24785713;-0.01657656;6829.358109;0.031333229;0;#N/B;32.87781483;#N/B;#N/B;RETAILERS
1368;JP3933800009;JP;2012;0.3954;2260.818872;865.8845335;814.7791569;0.351077728;-79.14862503;-0.002690322;0.336996973;-28.04324853;-0.016771077;7905.883459;0.01029355;0;#N/B;28.71880202;#N/B;#N/B;RETAILERS
1367;JP3933800009;JP;2013;0.3699;2078.67486;784.2249739;763.949748;0.352778409;-4.952082672;0.01906734;0.319836037;15.32314324;-0.013875031;8253.502715;0;0;#N/B;26.13748338;#N/B;#N/B;RETAILERS
1366;JP3933800009;JP;2014;0.3699;1896.091916;676.9377114;757.2606865;0.366089033;55.89628684;0.046101335;0.312176971;-24.42668825;-0.007810727;8401.934133;0;0;#N/B;22.42670472;1.7;20;RETAILERS
1365;JP3933800009;JP;2015;0.3211;1886.882992;450.4585991;552.6201744;0.369075838;-53.25795426;0.064881701;0.307512607;-155.4195296;0.00331847;11947.14156;2.387089743;0;#N/B;19.28053979;2.1;35;RETAILERS
1364;JP3933800009;JP;2016;0.2997;1786.678966;561.8469309;590.271264;0.376327048;54.80357801;0.077829757;0.330535873;26.37924486;0.032038582;13921.3407;11.23160224;0;#N/B;13.37051762;3;62;RETAILERS
1363;JP3933800009;JP;2017;0.2997;1742.964741;530.2058735;648.9436941;0.391963612;126.5771614;0.072167645;0.346511153;7.839340698;0.026715186;23827.68687;18.80600137;0;#N/B;9.45710628;3.3;59;RETAILERS
1362;JP3933800009;JP;2018;0.2974;1112.497144;410.6780007;535.2466605;0.387524957;204.3900097;0.046200211;0.340866256;79.82134999;-0.00045849;22076.71482;26.30017928;0;#N/B;4.956971542;3.1;50;RETAILERS
1361;JP3933800009;JP;2019;0.2974;1247.873386;438.3045357;543.1830714;0.367079514;172.0655266;0.013998736;0.321748913;67.18699086;-0.031331865;36601.35177;140.8124964;0;#N/B;4.243282887;3;45;RETAILERS
1360;JP3933800009;JP;2020;0.2974;1508.371655;504.3965999;466.5680335;0.354221994;17.97830338;-0.011830552;0.308270332;55.80686977;-0.057782215;61053.50491;51.80452131;0;#N/B;2.990808034;3;48;RETAILERS
729;JP3942400007;JP;2011;0.3954;1609.316089;618.5800011;636.4368065;0.360085436;0.11322481;-0.006639946;0.290797362;-17.74358056;-0.075928021;17019.61314;0.119828351;0;#N/B;9.289985817;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
729;JP3942400007;JP;2012;0.3954;1533.221603;417.9495872;535.6113639;0.324557376;-70.6244581;-0.018349159;0.255715254;-188.2862348;-0.087191281;16648.28061;0.0977349;1918.942358;#N/B;8.571765737;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
728;JP3942400007;JP;2013;0.3699;1217.661586;310.4774993;430.5016456;0.315268699;-19.91137495;-0.010564458;0.250866803;-139.9355213;-0.074966354;16051.92946;0.090344634;1911.321887;#N/B;7.579902802;#N/B;#N/B;DRUGS, COSMETICS & HEALTH CARE
727;JP3942400007;JP;2014;0.3699;1726.643573;489.9756097;621.274181;0.303706224;-17.41127651;-0.011168394;0.220327089;-148.7098478;-0.09454753;14955.83;0.075194474;1880.58077;#N/B;11.00668874;3.1;65;DRUGS, COSMETICS & HEALTH CARE
726;JP3942400007;JP;2015;0.3211;2179.885521;566.9601021;752.9044952;0.27304565;52.94325447;-0.029872701;0.206943496;-133.0011387;-0.095974855;16009.05706;0.097442124;1879.221706;#N/B;14.57145116;3.1;63;DRUGS, COSMETICS & HEALTH CARE
725;JP3942400007;JP;2016;0.2997;2602.045461;582.4217893;664.9336206;0.238402847;-114.8994039;-0.060002733;0.191132892;-197.4112352;-0.107272688;16279.92456;0.128556939;1922.00391;#N/B;15.5957392;3.3;73;DRUGS, COSMETICS & HEALTH CARE
724;JP3942400007;JP;2017;0.2997;1967.953061;482.1152516;586.6604741;0.223215653;-3.135058319;-0.081412001;0.19027092;-107.6802808;-0.114356734;17472.54003;0.106284924;1992.02544;#N/B;11.87889694;3.3;68;DRUGS, COSMETICS & HEALTH CARE
723;JP3942400007;JP;2018;0.2974;2245.076409;240.7870532;630.4451071;0.19629233;-37.24061692;-0.119627526;0.180785243;-426.8986708;-0.135134614;17144.58273;0.095280023;1881.803754;#N/B;13.25754762;3.3;69;DRUGS, COSMETICS & HEALTH CARE
722;JP3942400007;JP;2019;0.2974;2271.862415;459.3115142;441.4132742;0.161940329;-234.2386079;-0.167789332;0.230426785;-216.3403679;-0.099302876;21445.68532;32.06191901;2062.307687;#N/B;11.72659529;3.9;88;DRUGS, COSMETICS & HEALTH CARE
721;JP3942400007;JP;2020;0.2974;1365.731936;233.2133004;168.4936394;0.142803517;-237.6750383;-0.212167517;0.283519328;-172.9553774;-0.071451706;20575.8199;20.07510199;2116.674237;#N/B;6.31302714;3.6;82;DRUGS, COSMETICS & HEALTH CARE
1359;JP3951600000;JP;2011;0.3954;575.2335557;187.7685115;53.77076223;0.156855319;-173.6765857;-0.214104882;0.342776229;-39.67883642;-0.028183972;6196.681973;58.78672915;0;#N/B;9.944877972;#N/B;#N/B;CHEMICALS
1359;JP3951600000;JP;2012;0.3954;795.501522;190.2283558;129.6651517;0.177337214;-184.8761501;-0.176320512;0.341789778;-124.312946;-0.011867948;5862.973776;29.13863506;0;#N/B;12.76023471;#N/B;#N/B;CHEMICALS
1358;JP3951600000;JP;2013;0.3699;686.7145494;241.7689909;128.9144703;0.188666174;-125.1012415;-0.144045547;0.372357668;-12.24672096;0.039645947;6083.433881;8.297879727;0;#N/B;11.75309873;#N/B;#N/B;CHEMICALS
1357;JP3951600000;JP;2014;0.3699;867.9274342;363.6331801;131.9414323;0.200112678;-189.1049256;-0.118407835;0.352995414;42.58682221;0.034474901;5831.002285;8.480037724;40.13226438;#N/B;14.88784138;2;34;CHEMICALS
1356;JP3951600000;JP;2015;0.3211;638.8313196;238.3268692;114.7732245;0.251954678;-90.35551218;-0.050580104;0.317920989;33.19813248;0.015386207;5840.650277;18.12414833;0;#N/B;11.03510072;2;32;CHEMICALS
1355;JP3951600000;JP;2016;0.2997;697.9179798;226.1848776;148.5290206;0.258976462;-60.63699796;-0.039325871;0.315596483;17.01885901;0.01729415;5732.344419;19.29661628;0;#N/B;11.06117082;1.9;26;CHEMICALS
1354;JP3951600000;JP;2017;0.2997;828.7073534;315.2933353;177.6986282;#N/B;-70.66496561;#N/B;#N/B;66.92974152;#N/B;6539.227775;16.60766627;0;#N/B;13.22567882;2.2;29;CHEMICALS
1353;JP3951600000;JP;2018;0.2974;829.0353783;219.9780967;199.9767954;#N/B;-46.57832609;#N/B;#N/B;-26.57702476;#N/B;7250.449173;9.15651843;0;#N/B;11.95214235;2.7;44;CHEMICALS
1352;JP3951600000;JP;2019;0.2974;637.9000026;155.0304876;274.220495;#N/B;84.50903418;#N/B;#N/B;-34.68097322;#N/B;7950.338134;17.45142927;0;#N/B;8.380667267;3.5;58;CHEMICALS
1351;JP3951600000;JP;2020;0.2974;897.7271861;311.5899803;207.3270351;#N/B;-59.65703;#N/B;#N/B;44.60591521;#N/B;8653.329308;15.61656951;0;#N/B;10.90794667;3.7;71;CHEMICALS
1188;JP3970300004;JP;2011;0.3954;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;#N/B;ELECTRONICS
1188;JP3970300004;JP;2012;0.3954;1484.612997;614.0847129;275.3804227;0.360066816;-311.6355562;0.011254733;0.407062883;27.06873401;0.0582508;8599.470082;39.31763458;#N/B;#N/B;#N/B;#N/B;#N/B;ELECTRONICS
1187;JP3970300004;JP;2013;0.3699;1191.885794;537.6478789;617.890255;0.400934597;177.0116998;0.074588178;0.361641167;96.76932371;0.035294748;8354.430032;10.43246186;#N/B;#N/B;14.30796158;#N/B;#N/B;ELECTRONICS
1186;JP3970300004;JP;2014;0.3699;1155.434709;519.5596611;514.8444184;0.311309878;87.44911948;-0.000685273;0.32308403;92.16436212;0.011088879;9178.919711;3.995551619;#N/B;#N/B;12.94456402;#N/B;#N/B;ELECTRONICS
1185;JP3970300004;JP;2015;0.3211;1026.412384;484.6595764;271.4343452;0.29082447;-58.14667127;-0.0102466;0.27756132;155.0785599;-0.023509751;10237.83068;1.941961251;#N/B;#N/B;10.94896963;#N/B;#N/B;ELECTRONICS
1184;JP3970300004;JP;2016;0.2997;1837.044889;569.4932427;731.2385953;0.284673546;180.6762419;-0.013615306;0.248137507;18.93088938;-0.050151345;13128.4483;28.68684541;#N/B;#N/B;15.22269803;2.6;52;ELECTRONICS
1183;JP3970300004;JP;2017;0.2997;1797.560679;423.143337;674.4777392;0.224900695;135.7488036;-0.056954424;0.268236505;-115.5855986;-0.013618615;14800.48602;21.90927532;#N/B;#N/B;13.12033349;2.1;29;ELECTRONICS
1182;JP3970300004;JP;2018;0.2974;2162.538625;581.0288442;291.9437063;0.226182923;-351.1952808;-0.042118617;0.294524615;-62.11014296;0.026223074;15801.43767;16.78248039;#N/B;#N/B;14.4335233;3.4;75;ELECTRONICS
1181;JP3970300004;JP;2019;0.2974;2079.994386;412.9563603;620.2761072;0.220564978;1.685776912;-0.035312723;0.272362786;-205.63397;0.016485085;18516.2055;41.31846964;0;#N/B;12.06804132;3.4;65;ELECTRONICS
1180;JP3970300004;JP;2020;0.2974;1527.795096;347.0950114;359.3996672;0.215383859;-94.96659437;-0.031923458;0.26908317;-107.2712502;0.021775853;19878.85154;38.27217836;0;#N/B;7.724125438;4.1;92;ELECTRONICS
1422;KR7000270009;KR;2011;0.242;3055.474915;1085.350394;443.1046648;0.208393581;-296.3202648;-0.033606419;0.254041705;345.9254645;0.012041705;26263.17641;41.5056758;0;#N/B;11.97598676;#N/B;#N/B;AUTOMOTIVE
1422;KR7000270009;KR;2012;0.242;3328.472829;1153.302802;1034.365499;0.221583086;228.8750744;-0.020416914;0.226489189;347.8123771;-0.015510811;30262.53755;23.00608224;0;#N/B;11.97052493;#N/B;#N/B;AUTOMOTIVE
1421;KR7000270009;KR;2013;0.242;4410.614825;923.9601646;719.5085263;0.218903037;-347.8602613;-0.023096963;0.194241684;-143.408623;-0.047758316;34284.39932;16.48573585;0;#N/B;14.08151378;#N/B;#N/B;AUTOMOTIVE
1420;KR7000270009;KR;2014;0.242;3625.408074;781.5669893;878.5129758;0.233954126;1.164222016;-0.011818121;0.19061741;-95.78176446;-0.055154837;37341.76416;20.90853152;0;#N/B;9.883469404;2.5;65;AUTOMOTIVE
1419;KR7000270009;KR;2015;0.242;2739.226415;414.9713325;500.3748512;0.204894064;-162.5179411;-0.047460294;0.209292611;-247.9214598;-0.043061746;39213.77422;26.10066893;0;#N/B;7.125056945;2.4;68;AUTOMOTIVE
1418;KR7000270009;KR;2016;0.242;2966.785625;592.4841642;649.7739353;0.203880677;-68.18818582;-0.055783313;0.225943443;-125.477957;-0.033720547;42133.84371;30.35606791;0;#N/B;7.106547495;2.6;67;AUTOMOTIVE
1417;KR7000270009;KR;2017;0.242;1008.441095;152.1746479;480.7537106;0.204638567;236.7109655;-0.049014878;0.26642658;-91.8680972;0.012773135;48848.19556;32.58596598;0;#N/B;2.209754103;2.5;40;AUTOMOTIVE
1416;KR7000270009;KR;2018;0.275;1334.502423;284.1398202;221.8500647;0.206669529;-145.1381015;-0.042851815;0.276998628;-82.84834605;0.027477283;46412.08454;24.53327521;0;#N/B;2.822116223;2.5;37;AUTOMOTIVE
1415;KR7000270009;KR;2019;0.275;1735.573862;604.0597495;152.0394324;0.21200555;-325.2433795;-0.033970141;0.287793448;126.7769376;0.041817757;47857.49446;23.1189906;0;#N/B;3.778535412;2.7;38;AUTOMOTIVE
1414;KR7000270009;KR;2020;0.275;1508.583205;299.8361233;239.5549705;0.225081743;-175.3054109;-0.01845653;0.288362222;-115.0242581;0.044823949;55684.83793;34.88357225;0;#N/B;3.07325989;2.9;39;AUTOMOTIVE
1395;KR7005380001;KR;2011;0.242;7378.658451;2114.212496;1559.096173;0.232228253;-226.5391723;-0.009771747;0.293377077;328.577151;0.051377077;95034.70123;116.8823497;0;#N/B;8.006602306;#N/B;#N/B;AUTOMOTIVE
1395;KR7005380001;KR;2012;0.242;8131.612348;2262.357934;1979.229122;0.256359853;11.37893383;0.014359853;0.29361427;294.5077454;0.05161427;113525.7427;102.7180054;0;#N/B;7.931306104;#N/B;#N/B;AUTOMOTIVE
1394;KR7005380001;KR;2013;0.242;8173.515686;2469.219432;1778.953777;0.279240909;-199.0370195;0.037240909;0.260099997;491.2286363;0.018099997;126423.9181;92.40433355;0;#N/B;7.019206003;#N/B;#N/B;AUTOMOTIVE
1393;KR7005380001;KR;2014;0.242;7170.698033;2186.660134;1727.501652;0.330269016;-7.807272107;0.085752624;0.260288049;451.3512101;0.015771656;133944.5118;94.12464642;0;#N/B;5.379217213;2.1;46;AUTOMOTIVE
1392;KR7005380001;KR;2015;0.242;5806.688256;1723.097717;1468.979397;0.358907664;63.76083923;0.108470136;0.245299202;317.8791593;-0.005138327;141032.7395;104.6902779;0;#N/B;4.20484699;1.8;35;AUTOMOTIVE
1391;KR7005380001;KR;2016;0.242;4808.390559;1368.24095;1784.875417;0.411000126;621.2449015;0.15444906;0.20679908;204.6104344;-0.049751986;148067.4909;109.3085189;0;#N/B;3.241477172;1.8;30;AUTOMOTIVE
1390;KR7005380001;KR;2017;0.242;3459.465301;-95.39939997;1454.610423;0.377226808;617.4198198;0.12017542;0.185644139;-932.5900028;-0.071407249;166455.9772;104.1923299;0;#N/B;2.190797438;2.6;51;AUTOMOTIVE
1389;KR7005380001;KR;2018;0.275;1753.774057;803.7696449;1159.895563;0.329965111;677.6076975;0.072425208;0.261557732;321.4817794;0.004017829;161906.9262;107.8297208;0;#N/B;1.075676188;2.5;41;AUTOMOTIVE
1388;KR7005380001;KR;2019;0.275;3081.014708;838.7353479;918.3436907;0.296067312;71.06464608;0.042859044;0.239247219;-8.543696691;-0.01396105;168197.6957;117.2328506;0;#N/B;1.915425233;3;54;AUTOMOTIVE
1387;KR7005380001;KR;2020;0.275;1686.245005;142.982233;760.5104139;0.318325741;296.7930375;0.071891475;0.262945881;-320.7351434;0.016511615;192713.0624;132.6467535;0;#N/B;0.985290733;3.1;48;AUTOMOTIVE
1449;KR7005490008;KR;2011;0.242;4316.79463;964.1209467;1099.962376;0.329939098;55.29807606;0.087939098;0.296559132;-80.54335363;0.054559132;68063.22794;70.01843502;191.7863306;#N/B;6.470247599;#N/B;#N/B;METAL PRODUCERS
1449;KR7005490008;KR;2012;0.242;3010.013161;872.4018621;630.5925329;0.378436916;-97.83065215;0.136436916;0.327124067;143.9786771;0.085124067;74040.45136;63.28977576;0;#N/B;4.301499526;#N/B;#N/B;METAL PRODUCERS
1448;KR7005490008;KR;2013;0.242;1941.960812;539.8403441;746.2001587;0.35905908;276.2456423;0.11705908;0.323822256;69.88582769;0.081822256;80025.97139;66.49838128;0;#N/B;2.597079971;#N/B;#N/B;METAL PRODUCERS
1447;KR7005490008;KR;2014;0.242;1594.09526;780.3910963;757.4388917;0.342248455;371.6678387;0.09002209;0.377313582;394.6200433;0.125087218;77561.90568;70.14428415;0;#N/B;1.977563589;2.8;57;METAL PRODUCERS
1446;KR7005490008;KR;2015;0.242;606.8294325;244.6880414;550.1062991;0.366259709;403.2535765;0.107751783;0.363060482;97.83531876;0.104552555;68575.97176;65.25710592;0;#N/B;0.829177596;2.6;51;METAL PRODUCERS
1445;KR7005490008;KR;2016;0.242;1311.449454;331.5706345;518.8839189;0.336549237;201.5131509;0.075060784;0.329897294;14.19986652;0.068408841;66039.8981;57.56000252;0;#N/B;1.899873178;3.1;59;METAL PRODUCERS
1444;KR7005490008;KR;2017;0.242;3697.172708;1066.971746;713.3026575;0.272180528;-181.4131378;0.021153629;0.257309829;172.2559504;0.00628293;73817.15538;51.8382994;0;#N/B;5.26449465;3;52;METAL PRODUCERS
1443;KR7005490008;KR;2018;0.275;3237.403675;1518.154807;1035.720908;0.206741163;145.434897;-0.040097933;0.225636492;627.8687967;-0.021202604;70127.4992;47.49250984;0;#N/B;4.530740927;2.9;44;METAL PRODUCERS
1442;KR7005490008;KR;2019;0.275;2383.445901;918.0716857;1297.390618;0.196800522;641.9429958;-0.046822306;0.207280237;262.6240631;-0.036342591;68363.23509;48.14833658;0;#N/B;3.53390314;3.8;73;METAL PRODUCERS
1441;KR7005490008;KR;2020;0.275;1603.363984;200.8105293;551.6534318;0.207053967;110.7283363;-0.03544914;0.19153023;-240.1145662;-0.050972877;72803.9847;48.57400911;0;#N/B;2.392465271;3.6;60;METAL PRODUCERS
1467;KR7005930003;KR;2011;0.242;15488.46212;3091.504807;3590.178874;0.206866961;-158.0289595;-0.035133039;0.205840044;-656.7030257;-0.036159956;135096.5757;15.00680867;9008.232075;#N/B;11.83706893;#N/B;#N/B;ELECTRONICS
1467;KR7005930003;KR;2012;0.242;26552.52227;5387.484624;3710.200512;0.202669407;-2715.509877;-0.039330593;0.21698397;-1038.225766;-0.02501603;169134.8873;12.72068371;10236.49079;#N/B;17.76938883;#N/B;#N/B;ELECTRONICS
1466;KR7005930003;KR;2013;0.242;35043.4699;7206.599175;6805.443697;0.187951979;-1675.076018;-0.054048021;0.229309317;-1273.92054;-0.012690683;202847.4182;7.726620653;13079.91564;#N/B;19.4177453;#N/B;#N/B;ELECTRONICS
1465;KR7005930003;KR;2014;0.242;26480.60939;4256.534036;7118.06367;0.191529698;709.7561975;-0.060592832;0.247881932;-2151.773437;-0.004240599;209637.3991;6.946232074;13665.88343;#N/B;12.54225464;2.9;57;ELECTRONICS
1464;KR7005930003;KR;2015;0.242;22937.72317;6097.216607;4945.360284;0.215696782;-605.5687224;-0.041175116;0.266621169;546.2876008;0.009749271;206540.8812;7.446901757;0;#N/B;10.98639815;3.8;90;ELECTRONICS
1463;KR7005930003;KR;2016;0.242;26472.95792;6884.701948;5285.397914;0.202355695;-1121.057902;-0.059262862;0.26844258;478.2461316;0.006824023;217067.6483;8.197635021;0;#N/B;12.17940631;3.8;87;ELECTRONICS
1462;KR7005930003;KR;2017;0.242;49708.49821;12391.9442;6038.952737;0.202679741;-5990.503831;-0.062132072;0.270235351;362.4876326;0.005423539;281866.4024;9.079549656;0;#N/B;19.9302482;4.2;93;ELECTRONICS
1461;KR7005930003;KR;2018;0.275;55573.78923;15279.25966;11312.34607;0.235610418;-3970.445974;-0.038816021;0.279348845;-3.532381872;0.004922406;304138.0507;6.109536603;0;#N/B;19.07941587;3.9;80;ELECTRONICS
1460;KR7005930003;KR;2019;0.275;25741.41054;7454.502648;11337.0579;0.266195354;4258.169997;-0.007590409;0.283317915;375.6147485;0.009532152;304867.9202;7.222800898;0;#N/B;8.677059043;4.1;87;ELECTRONICS
1459;KR7005930003;KR;2020;0.275;30374.57067;8422.228408;4043.057978;0.128992136;-4309.948957;-0.143653947;0.278112003;69.22147282;0.005465921;348187.1452;7.553089999;0;#N/B;9.808039534;4.3;92;ELECTRONICS
1476;KR7006400006;KR;2011;0.242;174.2664429;114.6758989;16.06489967;0.11031766;-26.10757952;-0.13168234;0.292980625;72.50341968;0.050980625;7402.266336;12.44443708;0;#N/B;2.345698446;#N/B;#N/B;ELECTRICAL
1476;KR7006400006;KR;2012;0.242;1801.311143;481.6170549;72.21328974;0.341260342;-363.7040069;0.099260342;0.441666604;45.69975828;0.199666604;10176.85637;15.36714423;0;#N/B;20.89763392;#N/B;#N/B;ELECTRICAL
1475;KR7006400006;KR;2013;0.242;168.0904803;32.97835128;40.05389657;1.996581625;-0.623999672;1.754581625;1.106231856;-7.699544964;0.864231856;10002.05726;16.0497412;0;#N/B;1.715735769;#N/B;#N/B;ELECTRICAL
1474;KR7006400006;KR;2014;0.242;189.3947716;44.88575565;47.63744319;0.53251099;1.803908458;0.259507726;0.483563433;-0.947779079;0.210560169;14528.08916;15.34405771;0;#N/B;1.503290029;2.8;66;ELECTRICAL
1473;KR7006400006;KR;2015;0.242;-150.3054514;-34.65143678;64.82715915;0.510369312;101.2010784;0.231654768;0.506108502;1.72248246;0.227393958;13837.6212;15.88849411;0;#N/B;-1.056824304;2.2;40;ELECTRICAL
1472;KR7006400006;KR;2016;0.242;-707.3790795;49.82793299;219.2860914;0.361634079;390.4718286;0.087045918;0.439906727;221.0136702;0.165318567;12336.73637;8.865275484;0;#N/B;-5.273430906;2.2;37;ELECTRICAL
1471;KR7006400006;KR;2017;0.242;728.931803;159.9906014;84.87856432;0.188461517;-91.52293199;-0.065172961;0.340097934;-16.41089493;0.086463455;14704.31526;12.65497354;0;#N/B;5.378659564;2.8;48;ELECTRICAL
1470;KR7006400006;KR;2018;0.275;941.5871372;264.5885297;117.0687952;0.210602643;-141.8676675;-0.039664978;0.357075768;5.652066959;0.106808148;17341.56729;27.26383032;0;#N/B;5.905907733;2.6;37;ELECTRICAL
1469;KR7006400006;KR;2019;0.275;331.0047117;139.1510766;97.71977471;0.253262683;6.693478984;0.00832551;0.373537582;48.12478091;0.128600409;17166.41184;29.25062567;0;#N/B;1.969360216;3.7;78;ELECTRICAL
1468;KR7006400006;KR;2020;0.275;432.8381081;146.1531582;105.5825652;0.255016716;-13.44791452;0.011753574;0.370376311;27.12267847;0.127113169;19823.4659;30.50865137;0;#N/B;2.467966801;3.7;70;ELECTRICAL
1386;KR7012330007;KR;2011;0.242;2402.914686;935.2643576;506.3907599;0.270277155;-75.11459419;0.028277155;0.373811465;353.7590035;0.131811465;19596.91681;20.2157432;0;#N/B;13.02589646;#N/B;#N/B;AUTOMOTIVE
1386;KR7012330007;KR;2012;0.242;2698.836239;945.5222212;606.8483872;0.290901709;-46.26998273;0.048901709;0.366985083;292.4038513;0.124985083;28066.2242;15.23291451;0;#N/B;11.55626084;#N/B;#N/B;AUTOMOTIVE
1385;KR7012330007;KR;2013;0.242;2716.404538;1039.608072;856.9584216;0.311130799;199.5885235;0.069130799;0.381760171;382.2381741;0.139760171;32624.54141;14.55806637;0;#N/B;9.224386782;#N/B;#N/B;AUTOMOTIVE
1384;KR7012330007;KR;2014;0.242;3057.043216;1121.681147;807.9582687;0.298468001;68.15381032;0.050733007;0.356411356;381.8766882;0.108676361;35583.78217;12.34550632;0;#N/B;8.751494805;3.3;84;AUTOMOTIVE
1383;KR7012330007;KR;2015;0.242;2611.5258;999.4164321;866.9976844;0.311752834;235.0084407;0.057692124;0.355668463;367.4271884;0.101607753;32215.96634;12.57442553;0;#N/B;7.688539413;2.5;74;AUTOMOTIVE
1382;KR7012330007;KR;2016;0.242;2604.004422;916.9957622;843.045784;0.303986566;212.8767139;0.04419748;0.346965132;286.8266922;0.087176046;34535.19215;11.54863758;0;#N/B;7.601646173;2.6;60;AUTOMOTIVE
1381;KR7012330007;KR;2017;0.242;2418.715786;1040.822049;796.5863166;0.290850598;211.2570964;0.029963181;0.331729013;455.4928287;0.070841595;38986.33152;10.46807511;0;#N/B;6.553468048;2.7;62;AUTOMOTIVE
1380;KR7012330007;KR;2018;0.275;2248.834543;533.0916667;547.6248223;0.272268577;-70.80467713;0.009246506;0.284826986;-85.33783271;0.021804915;38601.12127;8.818466695;0;#N/B;5.836440972;2.4;35;AUTOMOTIVE
1379;KR7012330007;KR;2019;0.275;2148.373963;788.8830221;696.5854329;0.240976866;105.7825931;-0.01486772;0.284616373;198.0801823;0.028771787;40300.97733;9.283075562;0;#N/B;5.587596651;2.5;26;AUTOMOTIVE
1378;KR7012330007;KR;2020;0.275;1476.836968;501.0052422;428.6280246;0.180579878;22.49785852;-0.067064886;0.243494602;94.87507617;-0.004150162;44644.82477;9.892577642;0;#N/B;3.664423712;3.4;65;AUTOMOTIVE
1485;KR7017670001;KR;2011;0.242;1970.341265;540.7668882;515.6049137;0.139330332;38.7823276;-0.102669668;0.230060654;63.94430207;-0.011939346;21151.07345;51.09257414;244.9606009;#N/B;9.191286227;#N/B;#N/B;UTILITIES
1485;KR7017670001;KR;2012;0.242;1376.565035;262.6290831;322.1322247;0.119344095;-10.99651386;-0.122655905;0.215582045;-70.4996555;-0.026417955;23908.23745;57.89736562;270.3247382;#N/B;6.208317206;#N/B;#N/B;UTILITIES
1484;KR7017670001;KR;2013;0.242;1668.947747;366.1043332;119.3461588;0.118642022;-284.539196;-0.123357978;0.219872107;-37.78102159;-0.022127893;25182.65584;53.1735662;321.8822713;#N/B;7.004135917;#N/B;#N/B;UTILITIES
1483;KR7017670001;KR;2014;0.242;2141.082192;431.7716281;173.3743943;0.119279253;-344.7674962;-0.13235934;0.217720449;-86.37026242;-0.033918143;25420.76304;50.74020318;371.3864126;#N/B;8.268235842;2.5;48;UTILITIES
1482;KR7017670001;KR;2015;0.242;1798.337811;458.9842735;117.2836114;0.14716866;-317.9141388;-0.107688995;0.232394261;23.78652335;-0.022463394;24375.40892;57.85857402;279.0148682;#N/B;7.20194853;2.3;45;UTILITIES
1481;KR7017670001;KR;2016;0.242;1806.720983;375.8333794;317.0955691;0.155560122;-120.1309088;-0.103157138;0.230192471;-61.39309853;-0.028524789;25912.94983;62.11413932;297.1815837;#N/B;7.00124334;2.3;35;UTILITIES
